U_m_per_s,sigma_1_per_s,omega_1_rad_per_s,zeta_1,sigma_2_per_s,omega_2_rad_per_s,zeta_2
17.96292585170341,-1.2603269815700218,19.81634448682116,0.06347213398446022,-1.8123245798567753,49.366395043161056,0.03668699186420885
18.086973947895792,-1.2698773840016866,19.82133735792338,0.06393510518121509,-1.822317925999661,49.34884448767824,0.03690211466641996
18.21102204408818,-1.2794691491288481,19.82636574955129,0.06439976033872628,-1.832332502879539,49.33115216309716,0.03711792140579665
18.335070140280564,-1.2891025320467646,19.83142982181576,0.0648661071468309,-1.8423684267033815,49.31331758177795,0.03733441732577582
18.459118236472946,-1.2987777898014796,19.836529739683325,0.06533415332347849,-1.8524258129382476,49.29534025092878,0.03755160768573062
18.583166332665332,-1.308495181453118,19.841665673024256,0.06580390661666546,-1.8625047763006295,49.27721967255559,0.037769497761143224
18.707214428857718,-1.3182549681395546,19.846837796661195,0.06627537480636414,-1.8726054307455477,49.25895534341047,0.03798809284377809
18.831262525050104,-1.328057413140316,19.852046290418293,0.06674856570643918,-1.8827278894554693,49.24054675493948,0.038207398241856504
18.955310621242486,-1.3379027819407219,19.857291339171006,0.0672234871665508,-1.8928722648288918,49.22199339322967,0.03842741928022952
19.07935871743487,-1.347791342296401,19.862573132896433,0.06770014707405152,-1.9030386684689446,49.203294738954746,0.03864816130055703
19.203406813627257,-1.3577233642980069,19.86789186672468,0.06817855335586573,-1.9132272111713755,49.184450267320315,0.03886962966147939
19.32745490981964,-1.3676991204363134,19.87324774099043,0.06865871398036312,-1.9234380029127225,49.16545944800711,0.03909182973879917
19.451503006012025,-1.3777188856675844,19.87864096128557,0.0691406369592178,-1.9336711528378183,49.146321745114555,0.03931476692565409
19.57555110220441,-1.3877829374793138,19.884071738512606,0.06962433034925793,-1.9439267692474074,49.127036617102085,0.039538446632698926
19.699599198396797,-1.397891555956282,19.889540288938775,0.07010980225430324,-1.954204959585173,49.10760351673018,0.03976287428828079
19.82364729458918,-1.4080450238469862,19.895046834251012,0.07059706082699238,-1.9645058304246978,49.088021891000054,0.03998805533861931
19.947695390781565,-1.4182436266304395,19.90059160161196,0.07108611427059831,-1.9748294874561685,49.06829118109186,0.04021399524798803
20.07174348697395,-1.4284876525833394,19.906174823716555,0.07157697084083332,-1.985176035472505,49.04841082230253,0.04044069949888981
20.195791583166333,-1.4387773928476584,19.911796738850107,0.07206963884764218,-1.9955455783555598,49.02838024398188,0.04066817359224045
20.31983967935872,-1.4491131414986311,19.917457590946817,0.07256412665698571,-2.0059382190618233,49.008198869467684,0.04089642304754875
20.443887775551104,-1.459495195613194,19.92315762964957,0.07306044269261369,-2.016354059607658,48.987866116019696,0.0411254534030934
20.56793587174349,-1.4699238553388732,19.928897110370915,0.0735585954378267,-2.026793201054587,48.96738139475211,0.041355270216108034
20.691983967935872,-1.480399423963115,19.934676294355,0.07405859343722723,-2.0372557434938994,48.94674411056523,0.04158587906295896
20.816032064128258,-1.4909222079831101,19.940495448740574,0.07456044529846098,-2.0477417860310876,48.925953662075464,0.041817285539326676
